center,left,right,steering,throttle,brake,speed
IMG/center_2026_08_30_19_24_33_476.jpg,IMG/left_2026_08_30_19_24_33_476.jpg,IMG/right_2026_08_30_19_24_33_476.jpg,0.0,1.0,0.0,30.19032
IMG/center_2026_08_30_19_25_04_219.jpg,IMG/left_2026_08_30_19_25_04_219.jpg,IMG/right_2026_08_30_19_25_04_219.jpg,0.0,1.0,0.0,30.18995
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_53_091.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_53_091.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_53_091.jpg,-0.0107793,1.0,0.0,30.19539
IMG/center_2026_08_30_19_27_12_793.jpg,IMG/left_2026_08_30_19_27_12_793.jpg,IMG/right_2026_08_30_19_27_12_793.jpg,0.0,1.0,0.0,30.19011
IMG/center_2026_08_31_16_52_50_364.jpg,IMG/left_2026_08_31_16_52_50_364.jpg,IMG/right_2026_08_31_16_52_50_364.jpg,0.0,1.0,0.0,30.19063
IMG\center_2026_08_31_21_52_22_673.jpg,IMG\left_2026_08_31_21_52_22_673.jpg,IMG\right_2026_08_31_21_52_22_673.jpg,0.0,1.0,0.0,30.19069
IMG/center_2026_08_31_16_52_47_850.jpg,IMG/left_2026_08_31_16_52_47_850.jpg,IMG/right_2026_08_31_16_52_47_850.jpg,-0.21223,1.0,0.0,30.13283
IMG\center_2026_08_31_21_50_59_677.jpg,IMG\left_2026_08_31_21_50_59_677.jpg,IMG\right_2026_08_31_21_50_59_677.jpg,-0.5637372,1.0,0.0,30.1579
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_15_398.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_15_398.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_15_398.jpg,-0.1600698,1.0,0.0,30.28456
IMG\center_2026_08_31_21_59_36_518.jpg,IMG\left_2026_08_31_21_59_36_518.jpg,IMG\right_2026_08_31_21_59_36_518.jpg,0.0,1.0,0.0,30.19031
IMG/center_2026_08_30_19_25_30_037.jpg,IMG/left_2026_08_30_19_25_30_037.jpg,IMG/right_2026_08_30_19_25_30_037.jpg,0.0,1.0,0.0,30.18913
IMG\center_2026_08_31_21_58_04_059.jpg,IMG\left_2026_08_31_21_58_04_059.jpg,IMG\right_2026_08_31_21_58_04_059.jpg,-0.4213326,1.0,0.0,30.15215
IMG/center_2026_08_30_19_27_07_446.jpg,IMG/left_2026_08_30_19_27_07_446.jpg,IMG/right_2026_08_30_19_27_07_446.jpg,0.0,1.0,0.0,30.1902
IMG/center_2026_08_30_19_28_17_495.jpg,IMG/left_2026_08_30_19_28_17_495.jpg,IMG/right_2026_08_30_19_28_17_495.jpg,0.0,1.0,0.0,21.71798
IMG/center_2026_08_31_16_53_24_266.jpg,IMG/left_2026_08_31_16_53_24_266.jpg,IMG/right_2026_08_31_16_53_24_266.jpg,0.0,1.0,0.0,6.81293
IMG/center_2026_08_31_16_54_52_151.jpg,IMG/left_2026_08_31_16_54_52_151.jpg,IMG/right_2026_08_31_16_54_52_151.jpg,-0.3132582,1.0,0.0,30.16574
IMG/center_2026_08_30_19_25_40_284.jpg,IMG/left_2026_08_30_19_25_40_284.jpg,IMG/right_2026_08_30_19_25_40_284.jpg,-0.01393019,1.0,0.0,30.19003
IMG/center_2026_08_30_19_24_24_421.jpg,IMG/left_2026_08_30_19_24_24_421.jpg,IMG/right_2026_08_30_19_24_24_421.jpg,-0.2427723,1.0,0.0,30.1745
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_06_671.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_06_671.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_06_671.jpg,0.0,1.0,0.0,30.24981
IMG/center_2026_08_31_16_54_24_730.jpg,IMG/left_2026_08_31_16_54_24_730.jpg,IMG/right_2026_08_31_16_54_24_730.jpg,-0.1832049,1.0,0.0,30.05963
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_23_539.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_23_539.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_23_539.jpg,0.0,0.0,0.0,8.157775
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_18_046.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_18_046.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_18_046.jpg,0.0,1.0,0.0,12.88904
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_56_334.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_56_334.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_56_334.jpg,0.0,1.0,0.0,30.21051
IMG/center_2026_08_30_19_28_23_195.jpg,IMG/left_2026_08_30_19_28_23_195.jpg,IMG/right_2026_08_30_19_28_23_195.jpg,-1.0,1.0,0.0,0.01312588
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_02_514.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_02_514.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_02_514.jpg,-0.1424937,1.0,0.0,30.20178
IMG/center_2026_08_31_16_53_01_082.jpg,IMG/left_2026_08_31_16_53_01_082.jpg,IMG/right_2026_08_31_16_53_01_082.jpg,-0.09609792,0.0,0.0,0.05945656
IMG/center_2026_08_30_19_27_55_934.jpg,IMG/left_2026_08_30_19_27_55_934.jpg,IMG/right_2026_08_30_19_27_55_934.jpg,0.0,1.0,0.0,30.10369
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_402.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_402.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_402.jpg,0.0,1.0,0.0,7.236884
IMG/center_2026_08_30_19_27_50_436.jpg,IMG/left_2026_08_30_19_27_50_436.jpg,IMG/right_2026_08_30_19_27_50_436.jpg,0.0,1.0,0.0,30.18995
IMG/center_2026_08_30_19_25_40_699.jpg,IMG/left_2026_08_30_19_25_40_699.jpg,IMG/right_2026_08_30_19_25_40_699.jpg,0.0,1.0,0.0,30.19042
IMG\center_2026_08_31_21_51_07_005.jpg,IMG\left_2026_08_31_21_51_07_005.jpg,IMG\right_2026_08_31_21_51_07_005.jpg,-0.3405201,1.0,0.0,30.16287
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_19_367.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_19_367.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_19_367.jpg,0.0,0.0,1.0,0.6305867
IMG/center_2026_08_31_16_53_07_309.jpg,IMG/left_2026_08_31_16_53_07_309.jpg,IMG/right_2026_08_31_16_53_07_309.jpg,-0.9707068,0.0,0.0,0.006291843
IMG/center_2026_08_30_19_27_55_208.jpg,IMG/left_2026_08_30_19_27_55_208.jpg,IMG/right_2026_08_30_19_27_55_208.jpg,0.0,1.0,0.0,30.18994
IMG/center_2026_08_31_16_53_26_129.jpg,IMG/left_2026_08_31_16_53_26_129.jpg,IMG/right_2026_08_31_16_53_26_129.jpg,-0.3279027,1.0,0.0,26.00193
IMG/center_2026_08_31_16_52_59_531.jpg,IMG/left_2026_08_31_16_52_59_531.jpg,IMG/right_2026_08_31_16_52_59_531.jpg,-1.0,0.0,0.0,19.45164
IMG\center_2026_08_31_22_00_55_089.jpg,IMG\left_2026_08_31_22_00_55_089.jpg,IMG\right_2026_08_31_22_00_55_089.jpg,0.0,1.0,0.0,30.19028
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_20_589.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_20_589.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_20_589.jpg,0.0,0.0,1.0,3.692201
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_10_120.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_10_120.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_10_120.jpg,-0.5540978,1.0,0.0,30.14272
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_16_005.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_16_005.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_16_005.jpg,0.0,1.0,0.0,30.27694
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_44_351.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_44_351.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_44_351.jpg,-0.4432302,1.0,0.0,30.18139
IMG/center_2026_08_31_16_54_08_044.jpg,IMG/left_2026_08_31_16_54_08_044.jpg,IMG/right_2026_08_31_16_54_08_044.jpg,0.6294146,1.0,0.0,30.15401
IMG/center_2026_08_31_16_55_40_094.jpg,IMG/left_2026_08_31_16_55_40_094.jpg,IMG/right_2026_08_31_16_55_40_094.jpg,-0.09160776,1.0,0.0,30.19143
IMG/center_2026_08_30_19_27_15_638.jpg,IMG/left_2026_08_30_19_27_15_638.jpg,IMG/right_2026_08_30_19_27_15_638.jpg,0.0,1.0,0.0,30.19016
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_03_436.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_03_436.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_03_436.jpg,0.0,1.0,0.0,30.19051
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_00_892.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_00_892.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_00_892.jpg,0.0,1.0,0.0,30.21824
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_32_874.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_32_874.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_32_874.jpg,0.0,1.0,0.0,30.18948
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_58_367.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_58_367.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_58_367.jpg,0.0,1.0,0.0,30.18866
IMG/center_2026_08_31_16_54_36_001.jpg,IMG/left_2026_08_31_16_54_36_001.jpg,IMG/right_2026_08_31_16_54_36_001.jpg,0.6646619,1.0,0.0,30.18534
IMG/center_2026_08_30_19_28_02_690.jpg,IMG/left_2026_08_30_19_28_02_690.jpg,IMG/right_2026_08_30_19_28_02_690.jpg,-0.1734933,1.0,0.0,30.18171
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_06_063.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_06_063.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_06_063.jpg,0.5086915,1.0,0.0,30.15957
IMG/center_2026_08_30_19_28_09_627.jpg,IMG/left_2026_08_30_19_28_09_627.jpg,IMG/right_2026_08_30_19_28_09_627.jpg,0.0,1.0,0.0,30.19031
IMG/center_2026_08_31_16_52_51_199.jpg,IMG/left_2026_08_31_16_52_51_199.jpg,IMG/right_2026_08_31_16_52_51_199.jpg,-0.4748547,1.0,0.0,30.1445
IMG/center_2026_08_31_16_54_50_088.jpg,IMG/left_2026_08_31_16_54_50_088.jpg,IMG/right_2026_08_31_16_54_50_088.jpg,0.3600678,1.0,0.0,30.21629
IMG/center_2026_08_31_16_53_39_198.jpg,IMG/left_2026_08_31_16_53_39_198.jpg,IMG/right_2026_08_31_16_53_39_198.jpg,-0.4773778,1.0,0.0,30.17557
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_27_504.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_27_504.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_27_504.jpg,0.4924035,1.0,0.0,30.19031
IMG/center_2026_08_30_19_25_18_288.jpg,IMG/left_2026_08_30_19_25_18_288.jpg,IMG/right_2026_08_30_19_25_18_288.jpg,0.0,1.0,0.0,30.19031
IMG/center_2026_08_30_19_25_13_776.jpg,IMG/left_2026_08_30_19_25_13_776.jpg,IMG/right_2026_08_30_19_25_13_776.jpg,-0.1527126,1.0,0.0,30.19178
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_06_280.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_06_280.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_06_280.jpg,0.0,1.0,0.0,30.20194
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_14_786.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_14_786.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_14_786.jpg,-0.3023231,1.0,0.0,30.19771
IMG/center_2026_08_31_16_52_41_743.jpg,IMG/left_2026_08_31_16_52_41_743.jpg,IMG/right_2026_08_31_16_52_41_743.jpg,-0.6504565,1.0,0.0,20.77263
IMG/center_2026_08_30_19_26_36_209.jpg,IMG/left_2026_08_30_19_26_36_209.jpg,IMG/right_2026_08_30_19_26_36_209.jpg,-0.3688731,1.0,0.0,30.16002
IMG/center_2026_08_30_19_25_48_841.jpg,IMG/left_2026_08_30_19_25_48_841.jpg,IMG/right_2026_08_30_19_25_48_841.jpg,0.0,1.0,0.0,30.19027
IMG/center_2026_08_30_19_24_29_386.jpg,IMG/left_2026_08_30_19_24_29_386.jpg,IMG/right_2026_08_30_19_24_29_386.jpg,0.0,1.0,0.0,30.18847
IMG/center_2026_08_30_19_24_40_686.jpg,IMG/left_2026_08_30_19_24_40_686.jpg,IMG/right_2026_08_30_19_24_40_686.jpg,0.0,1.0,0.0,30.19027
IMG/center_2026_08_30_19_28_18_121.jpg,IMG/left_2026_08_30_19_28_18_121.jpg,IMG/right_2026_08_30_19_28_18_121.jpg,-0.1633458,1.0,0.0,0.753269
IMG/center_2026_08_31_16_54_42_599.jpg,IMG/left_2026_08_31_16_54_42_599.jpg,IMG/right_2026_08_31_16_54_42_599.jpg,0.0,1.0,0.0,30.19028
IMG\center_2026_08_31_21_55_27_257.jpg,IMG\left_2026_08_31_21_55_27_257.jpg,IMG\right_2026_08_31_21_55_27_257.jpg,-0.3388641,1.0,0.0,30.16261
IMG/center_2026_08_31_16_54_33_840.jpg,IMG/left_2026_08_31_16_54_33_840.jpg,IMG/right_2026_08_31_16_54_33_840.jpg,0.9226213,1.0,0.0,30.14306
IMG\center_2026_08_31_21_58_17_304.jpg,IMG\left_2026_08_31_21_58_17_304.jpg,IMG\right_2026_08_31_21_58_17_304.jpg,0.0,1.0,0.0,30.19032
IMG/center_2026_08_31_16_53_06_787.jpg,IMG/left_2026_08_31_16_53_06_787.jpg,IMG/right_2026_08_31_16_53_06_787.jpg,0.0,0.0,0.0,0.005596805
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_24_358.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_24_358.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_24_358.jpg,0.0,0.0,0.0,22.21325
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_53_177.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_53_177.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_53_177.jpg,-0.06489,1.0,0.0,30.19705
IMG/center_2026_08_30_19_25_38_712.jpg,IMG/left_2026_08_30_19_25_38_712.jpg,IMG/right_2026_08_30_19_25_38_712.jpg,-0.2627721,1.0,0.0,30.17366
IMG\center_2026_08_31_21_56_43_532.jpg,IMG\left_2026_08_31_21_56_43_532.jpg,IMG\right_2026_08_31_21_56_43_532.jpg,0.0,1.0,0.0,30.19022
IMG/center_2026_08_30_19_26_03_070.jpg,IMG/left_2026_08_30_19_26_03_070.jpg,IMG/right_2026_08_30_19_26_03_070.jpg,-0.1373514,1.0,0.0,30.18501
IMG\center_2026_08_31_22_01_01_201.jpg,IMG\left_2026_08_31_22_01_01_201.jpg,IMG\right_2026_08_31_22_01_01_201.jpg,-0.2180538,1.0,0.0,30.17699
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_04_856.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_04_856.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_04_856.jpg,0.007016324,1.0,0.0,30.18533
IMG/center_2026_08_30_19_27_05_148.jpg,IMG/left_2026_08_30_19_27_05_148.jpg,IMG/right_2026_08_30_19_27_05_148.jpg,-0.123699,1.0,0.0,30.18799
IMG\center_2026_08_31_21_58_10_469.jpg,IMG\left_2026_08_31_21_58_10_469.jpg,IMG\right_2026_08_31_21_58_10_469.jpg,0.0,1.0,0.0,30.18791
IMG/center_2026_08_30_19_24_54_707.jpg,IMG/left_2026_08_30_19_24_54_707.jpg,IMG/right_2026_08_30_19_24_54_707.jpg,-0.2902203,1.0,0.0,30.17078
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_34_512.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_34_512.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_34_512.jpg,0.0,0.0,0.1197045,0.5188898
IMG/center_2026_08_30_19_28_22_989.jpg,IMG/left_2026_08_30_19_28_22_989.jpg,IMG/right_2026_08_30_19_28_22_989.jpg,-0.6197025,0.8654793,0.0,0.03110778
IMG/center_2026_08_30_19_27_36_485.jpg,IMG/left_2026_08_30_19_27_36_485.jpg,IMG/right_2026_08_30_19_27_36_485.jpg,-0.3296241,1.0,0.0,30.16645
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_45_874.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_45_874.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_45_874.jpg,0.0,1.0,0.0,30.2226
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_15_610.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_15_610.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_15_610.jpg,0.0,0.0,1.0,20.03395
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_28_416.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_28_416.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_28_416.jpg,0.0,1.0,0.0,30.26746
IMG/center_2026_08_30_19_24_38_080.jpg,IMG/left_2026_08_30_19_24_38_080.jpg,IMG/right_2026_08_30_19_24_38_080.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_27_38_434.jpg,IMG/left_2026_08_30_19_27_38_434.jpg,IMG/right_2026_08_30_19_27_38_434.jpg,-0.16947,1.0,0.0,30.18262
IMG/center_2026_08_30_19_27_32_980.jpg,IMG/left_2026_08_30_19_27_32_980.jpg,IMG/right_2026_08_30_19_27_32_980.jpg,-0.2286774,1.0,0.0,30.1759
IMG/center_2026_08_30_19_24_59_448.jpg,IMG/left_2026_08_30_19_24_59_448.jpg,IMG/right_2026_08_30_19_24_59_448.jpg,0.0,1.0,0.0,30.19032
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_12_447.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_12_447.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_12_447.jpg,-0.465913,1.0,0.0,30.17955
IMG/center_2026_08_31_16_54_55_920.jpg,IMG/left_2026_08_31_16_54_55_920.jpg,IMG/right_2026_08_31_16_54_55_920.jpg,0.548745,1.0,0.0,30.20927
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_13_467.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_13_467.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_13_467.jpg,-0.4477878,1.0,0.0,30.1581
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_18_147.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_18_147.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_18_147.jpg,0.0,1.0,0.0,14.15038
IMG/center_2026_08_30_19_27_27_549.jpg,IMG/left_2026_08_30_19_27_27_549.jpg,IMG/right_2026_08_30_19_27_27_549.jpg,-0.2054748,1.0,0.0,30.17997
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_982.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_982.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_982.jpg,0.0,0.0,0.0,1.064456
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_05_160.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_05_160.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_05_160.jpg,0.0,1.0,0.0,30.22713
IMG/center_2026_08_30_19_26_18_545.jpg,IMG/left_2026_08_30_19_26_18_545.jpg,IMG/right_2026_08_30_19_26_18_545.jpg,-0.2262318,1.0,0.0,30.17622
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_44_759.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_44_759.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_44_759.jpg,0.0,1.0,0.0,30.22366
IMG/center_2026_08_31_16_55_23_961.jpg,IMG/left_2026_08_31_16_55_23_961.jpg,IMG/right_2026_08_31_16_55_23_961.jpg,0.6636578,1.0,0.0,30.11266
IMG\center_2026_08_31_21_52_30_422.jpg,IMG\left_2026_08_31_21_52_30_422.jpg,IMG\right_2026_08_31_21_52_30_422.jpg,0.0,1.0,0.0,30.18991
IMG/center_2026_08_30_19_26_57_754.jpg,IMG/left_2026_08_30_19_26_57_754.jpg,IMG/right_2026_08_30_19_26_57_754.jpg,-0.0889461,1.0,0.0,30.19065
IMG/center_2026_08_30_19_24_43_310.jpg,IMG/left_2026_08_30_19_24_43_310.jpg,IMG/right_2026_08_30_19_24_43_310.jpg,0.0,1.0,0.0,30.19025
IMG/center_2026_08_31_16_53_48_063.jpg,IMG/left_2026_08_31_16_53_48_063.jpg,IMG/right_2026_08_31_16_53_48_063.jpg,-0.41978,1.0,0.0,30.17144
IMG/center_2026_08_30_19_27_04_829.jpg,IMG/left_2026_08_30_19_27_04_829.jpg,IMG/right_2026_08_30_19_27_04_829.jpg,0.0,1.0,0.0,30.18996
IMG/center_2026_08_30_19_28_16_153.jpg,IMG/left_2026_08_30_19_28_16_153.jpg,IMG/right_2026_08_30_19_28_16_153.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_31_16_54_43_016.jpg,IMG/left_2026_08_31_16_54_43_016.jpg,IMG/right_2026_08_31_16_54_43_016.jpg,0.545149,1.0,0.0,30.13594
IMG/center_2026_08_30_19_25_35_192.jpg,IMG/left_2026_08_30_19_25_35_192.jpg,IMG/right_2026_08_30_19_25_35_192.jpg,0.0,1.0,0.0,30.18962
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_11_559.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_11_559.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_11_559.jpg,0.0,1.0,0.0,30.21181
IMG\center_2026_08_31_22_00_59_352.jpg,IMG\left_2026_08_31_22_00_59_352.jpg,IMG\right_2026_08_31_22_00_59_352.jpg,0.0,1.0,0.0,30.18965
IMG/center_2026_08_31_16_55_40_407.jpg,IMG/left_2026_08_31_16_55_40_407.jpg,IMG/right_2026_08_31_16_55_40_407.jpg,0.3967458,1.0,0.0,30.15152
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_06_773.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_06_773.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_06_773.jpg,0.0,1.0,0.0,30.18236
IMG/center_2026_08_30_19_24_07_549.jpg,IMG/left_2026_08_30_19_24_07_549.jpg,IMG/right_2026_08_30_19_24_07_549.jpg,0.0,0.0,0.0,7.799762e-05
IMG/center_2026_08_31_16_53_29_224.jpg,IMG/left_2026_08_31_16_53_29_224.jpg,IMG/right_2026_08_31_16_53_29_224.jpg,0.0,1.0,0.0,30.18953
IMG/center_2026_08_31_16_55_38_850.jpg,IMG/left_2026_08_31_16_55_38_850.jpg,IMG/right_2026_08_31_16_55_38_850.jpg,0.0,1.0,0.0,30.18964
IMG\center_2026_08_31_21_58_17_713.jpg,IMG\left_2026_08_31_21_58_17_713.jpg,IMG\right_2026_08_31_21_58_17_713.jpg,0.0,1.0,0.0,30.18938
IMG/center_2026_08_31_16_55_35_751.jpg,IMG/left_2026_08_31_16_55_35_751.jpg,IMG/right_2026_08_31_16_55_35_751.jpg,-0.6561975,1.0,0.0,18.21506
IMG/center_2026_08_31_16_54_07_634.jpg,IMG/left_2026_08_31_16_54_07_634.jpg,IMG/right_2026_08_31_16_54_07_634.jpg,0.0,1.0,0.0,30.1923
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_02_926.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_02_926.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_02_926.jpg,0.0,1.0,0.0,30.17992
IMG/center_2026_08_30_19_25_22_454.jpg,IMG/left_2026_08_30_19_25_22_454.jpg,IMG/right_2026_08_30_19_25_22_454.jpg,0.3183027,1.0,0.0,30.16516
